date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2017-09-08 21:00:00,142.034,142.188,142.54,141.337,142.149,142.403,142.562,141.361,377566
2017-09-10 21:00:00,142.188,142.595,142.879,142.536,142.403,142.797,143.038,142.708,1258
2017-09-11 21:00:00,142.595,143.973,144.167,142.509,142.797,144.074,144.188,142.663,284766
2017-09-12 21:00:00,143.973,146.297,146.526,143.899,144.074,146.363,146.545,143.924,331123
2017-09-13 21:00:00,146.297,145.918,146.655,145.644,146.363,145.989,146.676,145.67,322416
2017-09-14 21:00:00,145.918,147.64,148.335,145.121,145.989,147.759,148.357,145.208,365627
2017-09-15 21:00:00,147.64,150.538,151.538,146.586,147.759,150.702,151.566,146.679,409782
2017-09-17 21:00:00,150.538,150.503,150.669,150.478,150.702,150.736,150.851,150.605,407
2017-09-18 21:00:00,150.503,150.553,151.501,150.135,150.736,150.63,151.539,150.16,274716
2017-09-19 21:00:00,150.553,150.768,151.582,150.123,150.63,150.813,151.605,150.147,375437
2017-09-20 21:00:00,150.768,151.39,152.171,150.454,150.813,151.442,152.252,150.478,376202
2017-09-21 21:00:00,151.39,152.709,152.855,151.37,151.442,152.851,152.875,151.42,354707
2017-09-22 21:00:00,152.709,151.087,152.78,150.671,152.851,151.257,152.851,150.697,356586
2017-09-24 21:00:00,151.087,151.249,151.58,150.817,151.257,151.396,151.767,151.005,1866
2017-09-25 21:00:00,151.249,150.397,152.263,149.746,151.396,150.531,152.282,149.771,352903
2017-09-26 21:00:00,150.397,150.989,151.067,149.978,150.531,151.113,151.113,149.999,347885
2017-09-27 21:00:00,150.989,150.967,151.597,150.519,151.113,151.093,151.615,150.537,422223
2017-09-28 21:00:00,150.967,150.933,151.572,150.459,151.093,151.07,151.591,150.481,388557
2017-09-29 21:00:00,150.933,150.631,151.296,150.194,151.07,150.856,151.299,150.214,360525
2017-10-01 21:00:00,150.631,150.55,150.759,150.464,150.856,150.75,150.918,150.655,856
2017-10-02 21:00:00,150.55,149.614,150.957,149.273,150.75,149.801,150.992,149.293,317334
2017-10-03 21:00:00,149.614,149.346,150.236,149.285,149.801,149.443,150.256,149.302,319715
2017-10-04 21:00:00,149.346,149.32,149.897,149.031,149.443,149.441,149.918,149.046,312780
2017-10-05 21:00:00,149.32,147.976,149.453,147.675,149.441,148.032,149.473,147.693,295679
2017-10-06 21:00:00,147.976,147.101,148.031,147.036,148.032,147.334,148.069,147.051,318275
2017-10-08 21:00:00,147.101,147.366,147.645,147.115,147.334,147.577,147.806,147.241,1324
2017-10-09 21:00:00,147.366,148.048,148.545,146.936,147.577,148.113,148.563,146.967,193067
2017-10-10 21:00:00,148.048,148.438,148.514,147.729,148.113,148.493,148.537,147.75,270441
2017-10-11 21:00:00,148.438,148.707,148.844,147.838,148.493,148.799,148.865,147.856,264533
2017-10-12 21:00:00,148.707,148.855,149.158,147.288,148.799,149.0,149.179,147.306,325360
2017-10-13 21:00:00,148.855,148.476,149.258,148.439,149.0,148.683,149.278,148.469,340513
2017-10-15 21:00:00,148.476,148.668,148.715,148.468,148.683,148.746,148.825,148.601,380
2017-10-16 21:00:00,148.668,148.633,148.97,148.162,148.746,148.695,148.983,148.184,236981
2017-10-17 21:00:00,148.633,147.948,149.056,147.768,148.695,148.024,149.076,147.791,298923
2017-10-18 21:00:00,147.948,149.098,149.113,147.888,148.024,149.164,149.207,147.912,287786
2017-10-19 21:00:00,149.098,148.039,149.433,147.855,149.164,148.162,149.452,147.926,348362
2017-10-20 21:00:00,148.039,149.68,149.825,147.987,148.162,149.864,149.867,148.013,346745
2017-10-22 21:00:00,149.68,150.063,150.152,149.994,149.864,150.231,150.236,150.107,444
2017-10-23 21:00:00,150.063,149.685,150.487,149.469,150.231,149.732,150.507,149.492,288121
2017-10-24 21:00:00,149.685,149.504,150.084,149.126,149.732,149.678,150.105,149.146,303342
2017-10-25 21:00:00,149.504,150.756,151.388,149.275,149.678,150.899,151.408,149.297,402319
2017-10-26 21:00:00,150.756,149.955,150.896,149.757,150.899,150.062,150.949,149.782,353842
2017-10-27 21:00:00,149.955,149.159,150.039,148.876,150.062,149.343,150.075,148.9,361891
2017-10-29 21:00:00,149.159,149.179,149.252,149.014,149.343,149.373,149.406,149.111,142
2017-10-30 21:00:00,149.179,149.457,150.008,149.169,149.373,149.515,150.028,149.188,270688
2017-10-31 21:00:00,149.457,150.904,151.062,149.186,149.515,150.962,151.078,149.209,279608
2017-11-01 21:00:00,150.904,151.207,151.93,150.866,150.962,151.275,152.02,150.953,309036
2017-11-02 21:00:00,151.207,148.958,151.531,148.659,151.275,149.008,151.558,148.677,363188
2017-11-03 22:00:00,148.958,149.052,149.526,148.701,149.008,149.236,149.546,148.723,270540
2017-11-05 22:00:00,149.052,148.954,149.086,148.95,149.236,149.135,149.233,149.035,312
2017-11-06 22:00:00,148.954,149.729,149.892,148.954,149.135,149.84,149.914,149.083,262444
2017-11-07 22:00:00,149.729,150.054,150.319,149.649,149.84,150.167,150.341,149.668,265594
2017-11-08 22:00:00,150.054,149.295,150.118,148.538,150.167,149.412,150.159,148.554,245805
2017-11-09 22:00:00,149.295,149.118,149.691,148.427,149.412,149.191,149.712,148.457,356791
2017-11-10 22:00:00,149.118,149.644,150.002,148.828,149.191,149.828,150.015,148.854,288922
2017-11-12 22:00:00,149.644,149.292,149.735,149.282,149.828,149.468,149.826,149.458,740
2017-11-13 22:00:00,149.292,149.0,149.674,148.05,149.468,149.05,149.732,148.069,256867
2017-11-14 22:00:00,149.0,149.351,149.563,148.611,149.05,149.387,149.586,148.632,279756
2017-11-15 22:00:00,149.351,148.631,149.352,148.09,149.387,148.704,149.45,148.115,394268
2017-11-16 22:00:00,148.631,149.101,149.455,148.515,148.704,149.206,149.474,148.554,312452
2017-11-17 22:00:00,149.101,148.119,149.309,147.926,149.206,148.32,149.334,147.946,331431
2017-11-19 22:00:00,148.119,148.173,148.226,147.96,148.32,148.329,148.353,148.071,260
2017-11-20 22:00:00,148.173,149.006,149.232,147.626,148.329,149.099,149.25,147.649,322391
2017-11-21 22:00:00,149.006,148.814,149.364,148.607,149.099,148.912,149.384,148.627,265181
2017-11-22 22:00:00,148.814,148.164,148.958,148.009,148.912,148.266,149.001,148.031,266106
2017-11-23 22:00:00,148.164,147.963,148.472,147.803,148.266,148.106,148.496,147.823,181879
2017-11-24 22:00:00,147.963,148.712,148.979,147.896,148.106,148.885,148.998,147.979,240738
2017-11-26 22:00:00,148.712,148.518,148.714,148.302,148.885,148.664,148.872,148.413,472
2017-11-27 22:00:00,148.518,147.909,148.86,147.831,148.664,147.994,148.887,147.851,282983
2017-11-28 22:00:00,147.909,148.627,149.28,146.968,147.994,148.778,149.299,146.99,380734
2017-11-29 22:00:00,148.627,150.048,150.432,148.608,148.778,150.121,150.452,148.717,396429
2017-11-30 22:00:00,150.048,152.201,152.405,149.984,150.121,152.26,152.424,150.015,414699
2017-12-01 22:00:00,152.201,151.125,152.475,150.571,152.26,151.309,152.496,150.591,532434
2017-12-03 22:00:00,151.125,151.502,151.797,151.479,151.309,151.678,151.879,151.649,1224
2017-12-04 22:00:00,151.502,151.495,152.943,151.242,151.678,151.569,152.963,151.268,407150
2017-12-05 22:00:00,151.495,151.293,151.806,150.519,151.569,151.437,151.829,150.538,342271
2017-12-06 22:00:00,151.293,150.343,151.391,149.75,151.437,150.445,151.491,149.768,345078
2017-12-07 22:00:00,150.343,152.335,152.46,150.135,150.445,152.411,152.482,150.173,332458
2017-12-08 22:00:00,152.335,151.828,153.404,151.624,152.411,151.979,153.425,151.644,344780
2017-12-10 22:00:00,151.828,151.864,151.879,151.864,151.979,152.04,152.071,152.01,62
2017-12-11 22:00:00,151.864,151.44,152.339,151.228,152.04,151.548,152.361,151.246,254889
2017-12-12 22:00:00,151.44,151.208,151.753,151.02,151.548,151.244,151.775,151.04,258361
2017-12-13 22:00:00,151.208,150.973,151.505,150.456,151.244,151.023,151.547,150.476,335129
2017-12-14 22:00:00,150.973,150.903,151.886,150.624,151.023,151.002,151.943,150.645,356238
2017-12-15 22:00:00,150.903,149.912,151.016,149.407,151.002,150.069,151.041,149.422,338126
2017-12-17 22:00:00,149.912,149.997,150.135,149.909,150.069,150.188,150.267,150.065,412
2017-12-18 22:00:00,149.997,150.597,151.021,149.773,150.188,150.652,151.042,149.939,269706
2017-12-19 22:00:00,150.597,151.076,151.265,150.361,150.652,151.14,151.288,150.378,280106
2017-12-20 22:00:00,151.076,151.637,152.008,151.056,151.14,151.713,152.029,151.086,260204
2017-12-21 22:00:00,151.637,151.656,151.913,151.254,151.713,151.727,151.935,151.286,243574
2017-12-22 22:00:00,151.656,151.247,151.855,151.182,151.727,151.443,151.939,151.224,231105
2017-12-26 22:00:00,151.247,151.425,151.553,151.182,151.443,151.469,151.578,151.203,121316
2017-12-27 22:00:00,151.425,151.783,152.085,151.33,151.469,151.971,152.106,151.366,226133
2017-12-28 22:00:00,151.783,151.643,151.978,151.485,151.971,151.8,152.005,151.504,193013
2017-12-29 22:00:00,151.643,152.138,152.505,151.522,151.8,152.341,152.531,151.551,231953
2018-01-01 22:00:00,152.138,152.075,152.075,152.069,152.341,152.245,152.26,152.245,2
2018-01-02 22:00:00,152.075,152.558,152.732,151.859,152.245,152.669,152.753,151.883,221506
2018-01-03 22:00:00,152.558,152.003,152.822,151.748,152.669,152.121,152.84,151.762,245555
2018-01-04 22:00:00,152.003,152.732,152.972,151.975,152.121,152.835,152.991,152.021,235416
2018-01-05 22:00:00,152.732,153.294,153.635,152.68,152.835,153.473,153.721,152.772,240407
2018-01-07 22:00:00,153.294,153.39,153.42,153.219,153.473,153.508,153.537,153.308,240
2018-01-08 22:00:00,153.39,153.396,153.668,152.865,153.508,153.516,153.686,152.882,206410
2018-01-09 22:00:00,153.396,152.5,153.569,151.932,153.516,152.594,153.59,151.953,276003
2018-01-10 22:00:00,152.5,150.464,152.596,150.354,152.594,150.571,152.618,150.376,369228
2018-01-11 22:00:00,150.464,150.54,151.002,150.187,150.571,150.692,151.022,150.205,327017
2018-01-12 22:00:00,150.54,152.39,152.67,150.507,150.692,152.541,152.692,150.582,384477
2018-01-14 22:00:00,152.39,152.455,152.632,152.45,152.541,152.604,152.75,152.563,310
2018-01-15 22:00:00,152.455,152.374,152.804,151.925,152.604,152.527,152.823,151.945,332311
2018-01-16 22:00:00,152.374,152.282,153.092,152.041,152.527,152.4,153.115,152.059,339006
2018-01-17 22:00:00,152.282,153.885,154.278,152.14,152.4,154.025,154.302,152.159,408877
2018-01-18 22:00:00,153.885,154.304,154.574,153.614,154.025,154.435,154.592,153.636,373962
2018-01-19 22:00:00,154.304,153.451,154.404,153.105,154.435,153.573,154.504,153.124,364293
2018-01-21 22:00:00,153.451,153.552,153.749,153.527,153.573,153.702,153.851,153.655,625
2018-01-22 22:00:00,153.552,155.101,155.248,153.472,153.702,155.204,155.267,153.517,309003
2018-01-23 22:00:00,155.101,154.368,155.392,153.725,155.204,154.486,155.416,153.745,359437
2018-01-24 22:00:00,154.368,155.456,155.714,154.121,154.486,155.598,155.737,154.142,454151
2018-01-25 22:00:00,155.456,154.625,156.082,154.421,155.598,154.767,156.103,154.44,648650
2018-01-26 22:00:00,154.625,153.834,155.851,153.42,154.767,153.982,155.873,153.443,532962
2018-01-28 22:00:00,153.834,153.584,153.858,153.539,153.982,153.748,153.93,153.654,180
2018-01-29 22:00:00,153.584,153.323,154.017,152.816,153.748,153.374,154.039,152.834,404424
2018-01-30 22:00:00,153.323,153.842,154.082,151.965,153.374,153.943,154.105,151.986,432552
2018-01-31 22:00:00,153.842,154.919,155.347,153.556,153.943,155.036,155.362,153.575,498411
2018-02-01 22:00:00,154.919,155.978,156.441,154.874,155.036,156.128,156.459,154.967,419287
2018-02-02 22:00:00,155.978,155.5,156.601,155.405,156.128,155.659,156.625,155.436,480166
2018-02-04 22:00:00,155.5,155.344,155.439,155.237,155.659,155.468,155.529,155.306,1250
2018-02-05 22:00:00,155.344,152.196,155.541,152.195,155.468,152.34,155.581,152.3,552176
2018-02-06 22:00:00,152.196,152.766,152.905,151.199,152.34,152.878,152.928,151.222,793871
2018-02-07 22:00:00,152.766,151.671,153.12,151.32,152.878,151.831,153.169,151.339,500609
2018-02-08 22:00:00,151.671,151.265,154.039,150.819,151.831,151.344,154.061,150.846,651447
2018-02-09 22:00:00,151.265,150.357,152.748,148.877,151.344,150.482,152.771,148.935,662140
2018-02-11 22:00:00,150.357,150.326,150.326,150.326,150.482,150.483,150.483,150.476,2
2018-02-12 22:00:00,150.326,150.288,150.819,149.657,150.483,150.419,150.842,149.679,418909
2018-02-13 22:00:00,150.288,149.737,150.616,148.968,150.419,149.858,150.644,148.993,420622
2018-02-14 22:00:00,149.737,149.723,150.026,147.955,149.858,149.869,150.044,147.979,526749
2018-02-15 22:00:00,149.723,149.595,150.179,148.928,149.869,149.706,150.203,148.95,481594
2018-02-16 22:00:00,149.595,149.096,149.956,148.77,149.706,149.258,149.977,148.793,401995
2018-02-18 22:00:00,149.096,148.998,149.116,148.942,149.258,149.153,149.228,149.095,139
2018-02-19 22:00:00,148.998,149.161,149.466,148.872,149.153,149.275,149.487,148.895,221229
2018-02-20 22:00:00,149.161,150.165,150.376,149.064,149.275,150.238,150.4,149.086,324820
2018-02-21 22:00:00,150.165,149.963,150.923,149.409,150.238,150.041,150.944,149.431,405040
2018-02-22 22:00:00,149.963,148.91,149.983,148.533,150.041,149.06,150.045,148.555,375578
2018-02-23 22:00:00,148.91,149.247,149.51,148.636,149.06,149.402,149.534,148.645,303734
2018-02-25 22:00:00,149.247,149.881,149.983,149.237,149.402,150.032,150.127,149.297,1095
2018-02-26 22:00:00,149.881,149.279,150.006,148.994,150.032,149.426,150.025,149.007,364798
2018-02-27 22:00:00,149.279,149.221,149.808,148.832,149.426,149.348,149.83,148.849,407381
2018-02-28 22:00:00,149.221,146.747,149.513,146.722,149.348,146.847,149.531,146.725,410046
2018-03-01 22:00:00,146.747,146.312,147.478,146.005,146.847,146.39,147.5,146.021,456834
2018-03-02 22:00:00,146.311,145.828,146.441,144.979,146.389,145.981,146.46,145.0,896414
2018-03-05 22:00:00,145.515,147.058,147.122,145.071,145.679,147.126,147.158,145.094,429124
2018-03-06 22:00:00,147.058,147.346,148.007,146.545,147.125,147.447,148.022,146.561,822492
2018-03-07 22:00:00,147.346,147.349,147.565,146.223,147.447,147.475,147.579,146.244,441328
2018-03-08 22:00:00,147.349,146.607,147.655,146.354,147.475,146.769,147.68,146.381,381077
2018-03-09 22:00:00,146.607,147.903,148.54,146.599,146.769,148.048,148.56,146.651,373807
2018-03-27 21:00:00,149.932,149.095,150.489,148.928,150.027,149.186,150.507,148.949,349128
2018-03-28 21:00:00,149.094,150.34,150.588,148.962,149.185,150.413,150.614,149.08,478556
2018-04-05 21:00:00,150.286,150.343,150.68,149.953,150.401,150.421,150.704,149.978,247301
2018-04-06 21:00:00,150.343,150.578,151.217,149.879,150.421,150.742,151.237,149.901,353671
2018-04-24 21:00:00,151.52,152.059,152.592,151.401,151.561,152.131,152.624,151.422,248480
2018-04-25 21:00:00,152.059,152.392,152.56,152.02,152.131,152.511,152.587,152.097,247949
2018-05-03 21:00:00,149.069,148.178,149.457,147.594,149.203,148.278,149.483,147.616,267774
2018-05-04 21:00:00,148.178,147.459,148.286,147.052,148.278,147.614,148.338,147.083,282127
2018-05-22 21:00:00,149.026,148.893,149.724,148.761,149.142,149.033,149.742,148.776,276990
2018-05-23 21:00:00,148.892,146.872,148.994,145.939,149.032,146.988,149.05,145.96,394898
2018-05-31 21:00:00,144.634,144.636,145.308,144.121,144.759,144.76,145.326,144.138,365433
2018-06-01 21:00:00,144.635,146.092,146.296,144.481,144.759,146.223,146.32,144.5,292351
2018-06-19 21:00:00,146.408,144.945,146.463,144.379,146.453,145.023,146.505,144.399,327701
2018-06-27 21:00:00,145.451,144.545,145.654,144.518,145.614,144.632,145.678,144.532,376955
2018-06-28 21:00:00,144.545,144.475,144.677,143.762,144.632,144.534,144.719,143.782,733404
2018-07-01 21:00:00,145.818,145.76,145.962,145.465,145.975,145.893,146.02,145.55,895
